Date,AAPL,GOOG,IBM,MSFT,QCOM
2000-01-03,26.9,,96.6,42.59,77.19
2000-01-04,24.63,,93.32,41.15,69.77
2000-01-05,24.99,,96.6,41.58,67.35
2000-01-06,22.83,,94.93,40.19,60.3
2000-01-07,23.91,,94.52,40.72,64.57
2000-01-10,23.49,,98.26,41.01,68.61
2000-01-11,22.29,,99.1,39.96,62.18
2000-01-12,20.95,,99.51,38.66,59.52
2000-01-13,23.25,,98.47,39.39,61.62
2000-01-14,24.13,,99.61,41.01,60.46
2000-01-18,24.98,,96.39,42.13,59.87
2000-01-19,25.61,,99.51,39.1,63.12
2000-01-20,27.27,,99.1,38.73,67.0
2000-01-21,26.75,,101.18,37.91,66.7
2000-01-24,25.53,,101.18,37.0,60.3
2000-01-25,26.97,,99.2,37.57,64.14
2000-01-26,26.48,,97.22,36.31,53.65
2000-01-27,26.43,,94.52,36.08,51.66
2000-01-28,24.42,,92.9,35.9,47.6
2000-01-31,24.93,,93.47,35.76,54.67
2000-02-01,24.09,,91.6,37.61,58.57
2000-02-02,23.74,,94.52,36.83,61.16
2000-02-03,24.82,,97.53,37.86,59.92
2000-02-04,25.95,,96.28,38.94,59.17
2000-02-07,27.41,,95.03,38.96,57.44
2000-02-08,27.6,,99.04,40.17,59.87
2000-02-09,27.06,,97.84,38.0,57.39
2000-02-10,27.27,,99.3,38.73,58.95
2000-02-11,26.13,,96.17,36.52,56.83
2000-02-14,27.83,,96.75,36.4,54.73
2000-02-15,28.59,,97.63,36.01,54.51
2000-02-16,27.42,,96.49,35.67,52.47
2000-02-17,27.6,,97.32,36.4,55.96
2000-02-18,26.73,,93.78,34.73,57.9
2000-02-22,27.35,,92.53,34.28,56.21
2000-02-23,27.93,,90.66,34.44,
2000-02-24,27.68,,92.11,34.62,60.14
2000-02-25,26.52,,90.03,33.36,57.5
2000-02-28,27.21,,87.11,33.45,61.67
2000-02-29,27.54,,85.65,32.65,61.32
2000-03-01,31.31,,83.57,33.18,59.84
2000-03-02,29.32,,85.96,34.12,56.91
2000-03-03,30.76,,90.03,35.12,56.77
2000-03-06,30.2,,85.91,33.11,57.36
2000-03-07,29.52,,85.86,33.93,55.1
2000-03-08,29.32,,88.57,34.92,55.59
2000-03-09,29.38,,90.03,36.54,54.67
2000-03-10,30.22,,87.74,36.9,58.6
2000-03-13,29.15,,89.77,35.81,56.05
2000-03-14,27.45,,90.55,34.76,53.87
2000-03-15,27.93,,89.2,34.85,55.1
2000-03-16,29.21,,90.86,34.85,57.2
2000-03-17,30.04,,91.7,36.31,58.66
2000-03-20,29.56,,93.99,35.58,55.8
2000-03-21,32.42,,94.61,37.54,57.96
2000-03-22,34.65,,95.24,37.73,58.06
2000-03-23,33.96,,96.07,40.88,62.05
2000-03-24,33.33,,100.55,40.81,62.85
2000-03-27,33.53,,105.76,38.02,64.12
2000-03-28,33.43,,102.12,38.11,66.65
2000-03-29,32.66,,99.2,39.17,67.8
2000-03-30,30.22,,102.33,37.77,62.52
2000-03-31,32.63,,98.67,38.82,64.28
2000-04-03,32.03,,101.7,33.2,60.59
2000-04-04,30.59,,101.03,32.36,63.12
2000-04-05,31.33,,104.2,31.56,60.81
2000-04-06,30.08,,102.33,31.42,59.89
2000-04-07,31.66,,102.63,32.54,65.54
2000-04-10,30.04,,101.8,31.45,60.78
2000-04-11,28.7,,99.51,30.64,59.17
2000-04-12,26.25,,94.82,29.0,53.87
2000-04-13,27.35,,92.21,28.96,54.46
2000-04-14,26.88,,87.53,27.08,45.28
2000-04-17,29.76,,93.26,27.72,50.31
2000-04-18,30.49,,92.95,29.44,48.3
2000-04-19,29.1,,87.53,28.75,49.4
2000-04-20,28.56,,86.7,28.84,47.14
2000-04-24,28.95,,88.78,24.34,42.89
2000-04-25,30.83,,93.78,25.35,45.18
2000-04-26,29.15,,92.11,24.85,41.87
2000-04-27,30.46,,92.21,25.51,44.56
2000-04-28,29.81,,92.95,25.49,46.68
2000-05-01,29.87,,93.36,26.83,47.25
2000-05-02,28.32,,92.84,25.53,48.94
2000-05-03,27.65,,90.13,25.78,47.76
2000-05-04,26.6,,89.71,25.74,45.93
2000-05-05,27.18,,89.92,25.99,47.25
2000-05-08,26.46,,91.6,25.51,44.34
2000-05-09,25.34,,90.97,24.78,45.2
2000-05-10,23.86,,85.97,24.18,41.89
2000-05-11,24.7,,87.17,24.8,42.75
2000-05-12,25.86,,87.17,25.14,42.19
2000-05-15,24.27,,86.96,25.35,44.91
2000-05-16,25.4,,90.97,25.39,46.79
2000-05-17,24.36,,90.03,24.73,44.41
2000-05-18,24.21,,88.52,24.18,41.73
2000-05-19,22.59,,88.84,23.77,38.4
2000-05-22,21.61,,91.18,23.45,38.07
2000-05-23,20.62,,89.61,23.09,34.17
2000-05-24,21.07,,91.49,23.95,33.04
2000-05-25,20.97,,88.89,22.47,29.7
2000-05-26,20.75,,89.25,22.45,28.44
2000-05-30,21.04,,92.59,23.16,32.88
2000-05-31,20.18,,89.56,22.86,28.57
2000-06-01,21.41,,88.47,23.59,29.7
2000-06-02,22.24,,90.81,24.23,
2000-06-05,21.94,,94.15,24.43,28.95
2000-06-06,22.32,,93.79,25.44,29.65
2000-06-07,23.2,,100.99,25.76,32.15
2000-06-08,22.78,,99.95,25.14,33.34
2000-06-09,23.01,,99.9,25.14,
2000-06-12,21.91,,99.19,24.43,35.17
2000-06-13,22.71,,99.58,24.8,35.03
2000-06-14,21.73,,96.82,25.76,30.35
2000-06-15,22.2,,97.49,26.44,26.45
2000-06-16,21.91,,94.52,26.51,28.31
2000-06-19,23.22,,100.46,26.93,28.06
2000-06-20,24.33,,97.12,27.38,27.09
2000-06-21,26.73,,95.56,29.48,27.77
2000-06-22,25.83,,93.32,29.18,29.38
2000-06-23,24.84,,93.37,28.39,28.57
2000-06-26,26.01,,95.49,29.05,27.87
2000-06-27,24.87,,91.6,28.8,27.42
2000-06-28,26.16,,94.96,28.84,27.36
2000-06-29,24.63,,95.15,28.2,26.48
2000-06-30,25.17,,91.44,29.23,25.83
2000-07-03,25.62,,91.39,29.23,25.94
2000-07-05,24.81,,87.63,28.68,25.16
2000-07-06,24.9,,84.5,29.57,26.56
2000-07-07,26.16,,87.68,29.96,24.38
2000-07-10,27.46,,86.22,29.03,23.62
2000-07-11,27.36,,85.13,28.91,22.82
2000-07-12,28.3,,87.32,29.34,26.26
2000-07-13,27.15,,86.8,29.21,26.69
2000-07-14,27.72,,86.75,28.84,27.15
2000-07-17,28.02,,88.05,28.57,30.05
2000-07-18,27.51,,86.22,28.68,28.04
2000-07-19,25.32,,90.76,26.72,27.12
2000-07-20,26.49,,97.86,27.33,27.15
2000-07-21,25.74,,95.77,26.42,27.04
2000-07-24,23.4,,93.89,25.78,27.39
2000-07-25,24.06,,93.48,25.21,29.44
2000-07-26,24.06,,91.7,24.78,29.57
2000-07-27,24.99,,92.07,25.35,28.22
2000-07-28,23.22,,93.32,25.46,26.88
2000-07-31,24.42,,93.69,25.51,27.96
2000-08-01,23.7,,92.23,25.1,27.09
2000-08-02,22.71,,95.35,25.35,26.66
2000-08-03,23.07,,96.82,25.67,27.66
2000-08-04,22.77,,96.71,25.26,27.55
2000-08-07,23.04,,97.07,25.58,27.36
2000-08-08,22.47,,99.32,27.08,26.29
2000-08-09,22.83,,99.22,27.13,26.45
2000-08-10,22.86,,100.06,26.53,26.45
2000-08-11,22.92,,100.78,26.47,26.53
2000-08-14,22.62,,102.98,26.38,26.96
2000-08-15,22.44,,101.94,26.17,26.42
2000-08-16,23.31,,102.25,25.94,26.05
2000-08-17,24.72,,102.35,26.15,26.07
2000-08-18,24.03,,100.63,25.94,25.72
2000-08-21,24.27,,101.47,25.8,25.4
2000-08-22,24.84,,101.41,26.03,24.38
2000-08-23,26.1,,102.98,25.85,24.3
2000-08-24,26.97,,104.28,25.99,26.1
2000-08-25,27.3,,107.79,25.8,25.35
2000-08-28,27.9,,109.87,26.06,
2000-08-29,28.45,,111.03,25.92,
2000-08-30,28.59,,108.88,25.58,25.1
2000-08-31,29.29,,110.31,25.51,25.78
2000-09-01,30.49,,111.65,25.65,25.51
2000-09-05,30.01,,109.62,25.62,25.56
2000-09-06,28.08,,109.82,25.37,26.61
2000-09-07,29.8,,111.45,25.6,27.61
2000-09-08,28.3,,108.2,25.32,26.5
2000-09-11,28.08,,104.03,25.14,25.02
2000-09-12,27.75,,104.44,24.89,26.45
2000-09-13,27.87,,106.69,24.94,27.55
2000-09-14,27.33,,106.01,24.05,26.96
2000-09-15,26.54,,104.44,23.45,28.52
2000-09-18,29.15,,102.98,23.02,30.05
2000-09-19,28.81,,104.39,23.75,33.36
2000-09-20,29.34,,104.23,23.48,32.31
2000-09-21,27.24,,101.52,23.45,30.97
2000-09-22,25.08,,103.5,23.11,31.43
2000-09-25,25.71,,102.77,22.38,30.13
2000-09-26,24.72,,99.53,22.91,31.59
2000-09-27,23.52,,98.59,22.15,31.37
2000-09-28,25.71,,96.3,22.4,32.21
2000-09-29,12.37,,94.1,22.04,30.67
2000-10-02,11.65,,98.44,21.61,30.7
2000-10-03,10.72,,92.38,20.67,31.21
2000-10-04,11.35,,95.56,20.26,33.77
2000-10-05,10.6,,94.58,20.24,35.68
2000-10-06,10.66,,96.92,20.3,33.5
2000-10-09,10.45,,98.54,19.8,34.17
2000-10-10,10.03,,95.98,19.94,34.31
2000-10-11,9.43,,93.58,20.37,30.35
2000-10-12,9.61,,86.16,19.87,27.71
2000-10-13,10.6,,91.13,19.64,30.11
2000-10-16,10.33,,92.85,18.41,33.15
2000-10-17,9.67,,94.42,18.43,31.94
2000-10-18,9.67,,79.74,18.91,32.21
2000-10-19,9.1,,80.58,22.61,33.15
2000-10-20,9.37,,79.17,23.82,32.18
2000-10-23,9.79,,77.6,22.7,31.7
2000-10-24,9.07,,76.4,22.47,30.57
2000-10-25,8.89,,73.16,22.38,28.31
2000-10-26,8.89,,77.5,23.55,30.92
2000-10-27,8.92,,78.28,24.73,32.23
2000-10-30,9.28,,77.97,25.23,29.33
2000-10-31,9.4,,82.3,25.16,28.03
2000-11-01,9.85,,82.35,25.44,26.48
2000-11-02,10.72,,85.18,25.69,27.04
2000-11-03,10.69,,83.66,24.94,30.35
2000-11-06,10.3,,83.81,25.39,30.38
2000-11-07,10.24,,85.49,25.76,31.75
2000-11-08,9.64,,83.66,25.37,29.73
2000-11-09,9.7,,83.19,25.89,31.29
2000-11-10,9.16,,77.8,24.62,31.83
2000-11-13,9.31,,81.52,24.28,32.31
2000-11-14,9.73,,83.24,25.14,34.6
2000-11-15,9.55,,83.13,25.6,36.24
2000-11-16,9.13,,82.2,25.19,37.91
2000-11-17,8.89,,85.28,25.23,38.23
2000-11-20,9.1,,86.38,24.55,36.43
2000-11-21,9.04,,82.41,24.75,37.67
2000-11-22,8.89,,82.41,24.94,33.98
2000-11-24,9.28,,83.61,25.56,36.38
2000-11-27,8.98,,82.36,25.83,38.5
2000-11-28,8.66,,81.88,24.48,35.93
2000-11-29,8.44,,83.5,23.77,35.57
2000-11-30,7.93,,78.22,20.97,34.55
2000-12-01,8.2,,80.0,20.69,35.73
2000-12-04,8.02,,82.3,20.62,38.74
2000-12-05,8.17,,86.48,21.88,42.89
2000-12-06,6.88,,80.94,20.71,42.78
2000-12-07,6.88,,77.91,19.41,44.96
2000-12-08,7.24,,81.15,19.89,44.45
2000-12-11,7.3,,79.48,21.21,42.83
2000-12-12,7.39,,78.53,21.33,38.66
2000-12-13,7.21,,76.34,20.92,39.31
2000-12-14,6.94,,77.34,20.28,37.91
2000-12-15,6.76,,73.46,17.97,34.25
2000-12-18,6.85,,75.71,17.47,36.78
2000-12-19,6.73,,75.4,16.37,35.92
2000-12-20,6.91,,71.95,15.16,33.2
2000-12-21,6.76,,68.23,15.87,32.64
2000-12-22,7.21,,74.46,16.97,36.59
2000-12-26,7.06,,70.95,17.13,36.08
2000-12-27,7.12,,70.85,16.97,38.69
2000-12-28,7.12,,71.32,16.28,38.48
2000-12-29,7.15,,71.11,15.85,35.38
2001-01-02,7.15,,70.95,15.85,30.51
2001-01-03,7.87,,79.16,17.52,36.19
2001-01-04,8.2,,77.96,17.7,33.98
2001-01-05,7.87,,78.64,17.95,31.45
2001-01-08,7.96,,78.27,17.88,33.53
2001-01-09,8.26,,77.44,18.93,31.53
2001-01-10,7.96,,78.17,19.32,31.18
2001-01-11,8.65,,78.38,20.1,30.38
2001-01-12,8.26,,78.48,19.55,30.92
2001-01-16,8.23,,77.6,19.2,30.54
2001-01-17,8.08,,80.89,19.34,31.43
2001-01-18,8.98,,90.61,20.28,31.45
2001-01-19,9.37,,93.07,22.29,30.3
2001-01-22,9.25,,90.82,21.97,32.48
2001-01-23,9.85,,91.24,22.13,33.42
2001-01-24,9.85,,92.4,23.0,31.96
2001-01-25,9.58,,92.65,22.58,31.83
2001-01-26,9.4,,95.53,23.38,34.87
2001-01-29,10.42,,96.19,23.57,37.37
2001-01-30,10.45,,97.56,23.16,36.89
2001-01-31,10.39,,93.7,22.31,36.19
2001-02-01,10.15,,95.42,22.79,36.7
2001-02-02,9.91,,92.25,22.22,37.37
2001-02-05,9.7,,93.88,22.63,37.21
2001-02-06,10.15,,95.53,22.86,35.7
2001-02-07,9.97,,97.92,23.64,37.29
2001-02-08,9.97,,95.57,22.75,36.48
2001-02-09,9.19,,93.81,21.61,34.06
2001-02-12,9.46,,96.24,21.47,35.68
2001-02-13,9.19,,95.27,21.26,34.66
2001-02-14,9.37,,96.4,21.33,35.89
2001-02-15,9.64,,97.81,21.49,36.86
2001-02-16,9.13,,96.32,20.94,34.71
2001-02-20,8.8,,93.39,20.42,32.51
2001-02-21,9.07,,90.05,20.55,30.67
2001-02-22,9.04,,91.21,20.17,28.82
2001-02-23,9.04,,87.11,20.74,26.61
2001-02-26,9.37,,88.2,21.76,27.15
2001-02-27,9.31,,85.93,21.7,23.95
2001-02-28,8.77,,83.67,21.56,23.6
2001-03-01,9.01,,88.82,21.69,26.34
2001-03-02,9.25,,85.68,20.71,26.05
2001-03-05,9.79,,87.87,20.99,27.09
2001-03-06,10.33,,88.78,21.72,25.43
2001-03-07,10.21,,90.08,22.18,24.81
2001-03-08,10.0,,89.18,21.65,24.65
2001-03-09,9.73,,83.16,20.71,22.36
2001-03-12,8.95,,79.98,18.98,20.69
2001-03-13,9.4,,82.41,19.8,22.74
2001-03-14,9.82,,79.54,19.73,22.09
2001-03-15,9.46,,80.04,19.62,22.47
2001-03-16,9.43,,75.46,19.94,21.66
2001-03-19,9.88,,77.56,19.84,25.05
2001-03-20,9.46,,73.96,19.25,23.25
2001-03-21,9.67,,74.61,18.29,25.02
2001-03-22,10.39,,74.63,19.73,24.48
2001-03-23,11.05,,78.32,20.67,25.35
2001-03-26,10.47,,79.9,20.48,24.38
2001-03-27,10.99,,83.34,21.28,25.78
2001-03-28,10.65,,79.07,20.3,23.6
2001-03-29,10.83,,79.6,20.24,23.54
2001-03-30,10.61,,80.56,19.98,24.38
2001-04-02,10.38,,79.28,20.39,22.17
2001-04-03,9.73,,75.71,19.5,19.7
2001-04-04,9.37,,77.06,18.98,18.89
2001-04-05,10.03,,82.26,20.74,20.64
2001-04-06,9.9,,82.04,20.53,19.21
2001-04-09,9.87,,80.41,20.88,19.48
2001-04-10,10.59,,82.96,21.81,21.01
2001-04-11,10.48,,81.6,21.94,21.99
2001-04-12,10.77,,80.57,22.72,22.83
2001-04-16,10.3,,81.03,22.21,20.82
2001-04-17,9.8,,83.51,22.46,21.85
2001-04-18,10.95,,89.2,23.91,25.29
2001-04-19,12.36,,95.88,24.86,28.55
2001-04-20,12.03,,96.18,25.21,27.48
2001-04-23,11.65,,93.81,24.94,25.06
2001-04-24,11.55,,94.37,24.68,25.61
2001-04-25,11.88,,96.19,25.46,27.11
2001-04-26,11.87,,95.26,25.26,24.99
2001-04-27,12.59,,97.33,24.52,24.24
2001-04-30,12.25,,96.44,24.75,24.69
2001-05-01,12.46,,99.26,25.64,26.58
2001-05-02,12.78,,96.66,25.49,25.87
2001-05-03,12.0,,95.23,25.04,25.33
2001-05-04,12.37,,97.04,25.85,26.51
2001-05-07,12.0,,97.07,26.08,26.04
2001-05-08,11.81,,98.7,26.33,26.71
2001-05-09,11.52,,98.1,25.72,25.52
2001-05-10,11.05,,96.6,25.58,25.23
2001-05-11,10.98,,93.76,25.36,24.95
2001-05-14,11.19,,94.39,25.11,24.5
2001-05-15,11.14,,95.25,24.94,25.61
2001-05-16,11.58,,97.11,25.27,27.88
2001-05-17,11.32,,96.5,24.91,28.56
2001-05-18,11.31,,98.48,24.88,28.15
2001-05-21,11.32,,99.82,25.13,30.57
2001-05-22,11.29,,98.96,25.69,30.1
2001-05-23,11.16,,98.45,25.47,29.32
2001-05-24,11.15,,100.29,26.21,30.13
2001-05-25,10.94,,98.78,25.91,29.07
2001-05-29,10.32,,96.66,25.7,28.49
2001-05-30,9.51,,94.47,25.28,26.61
2001-05-31,9.59,,93.75,25.28,26.15
2001-06-01,10.04,,94.67,25.7,26.51
2001-06-04,9.93,,95.3,25.86,26.67
2001-06-05,10.06,,98.09,26.53,27.35
2001-06-06,9.96,,98.53,26.44,26.9
2001-06-07,10.41,,98.32,26.92,27.98
2001-06-08,10.25,,97.36,26.74,26.36
2001-06-11,9.63,,98.42,26.35,25.74
2001-06-12,9.76,,98.32,26.34,24.96
2001-06-13,9.84,,97.73,25.83,23.34
2001-06-14,9.55,,97.07,25.18,22.17
2001-06-15,9.82,,95.26,24.85,21.25
2001-06-18,9.77,,95.82,24.44,21.54
2001-06-19,9.7,,96.3,24.6,21.66
2001-06-20,10.41,,94.83,25.36,20.86
2001-06-21,10.81,,94.42,25.52,22.6
2001-06-22,10.7,,94.65,25.15,23.26
2001-06-25,11.53,,94.47,25.16,23.4
2001-06-26,11.41,,94.79,25.63,23.01
2001-06-27,11.22,,95.2,25.99,23.92
2001-06-28,11.31,,96.52,26.58,24.8
2001-06-29,11.17,,95.18,26.67,25.18
2001-07-02,11.49,,95.89,25.8,24.91
2001-07-03,11.46,,94.74,25.75,27.5
2001-07-05,11.14,,94.0,25.03,26.44
2001-07-06,10.59,,89.31,24.14,25.05
2001-07-09,10.91,,87.82,24.0,26.57
2001-07-10,10.16,,85.5,23.56,25.42
2001-07-11,10.83,,87.09,24.3,24.3
2001-07-12,11.71,,89.94,26.16,27.28
2001-07-13,11.94,,91.01,26.07,28.23
2001-07-16,11.51,,90.42,26.01,27.6
2001-07-17,12.06,,91.01,26.24,27.85
2001-07-18,9.99,,87.45,25.79,26.93
2001-07-19,9.59,,87.21,26.52,28.28
2001-07-20,9.6,,88.64,25.28,27.76
2001-07-23,9.39,,88.76,24.51,26.2
2001-07-24,9.17,,87.64,24.23,24.86
2001-07-25,8.88,,87.96,24.66,25.65
2001-07-26,8.93,,88.89,24.33,25.68
2001-07-27,9.11,,87.8,23.92,27.2
2001-07-30,9.1,,88.76,24.04,27.6
2001-07-31,9.03,,88.23,24.18,27.22
2001-08-01,9.16,,89.78,24.29,28.14
2001-08-02,9.53,,91.24,24.65,29.42
2001-08-03,9.37,,90.72,24.44,28.78
2001-08-06,9.19,,89.32,24.16,28.97
2001-08-07,9.25,,89.1,24.24,29.08
2001-08-08,9.08,,87.49,23.7,28.02
2001-08-09,9.15,,87.39,23.75,28.29
2001-08-10,9.14,,88.12,23.94,27.45
2001-08-13,9.17,,88.89,24.05,28.67
2001-08-14,9.0,,89.17,23.64,28.38
2001-08-15,8.86,,88.18,23.09,27.35
2001-08-16,8.96,,88.8,23.61,27.9
2001-08-17,8.68,,87.82,22.61,26.5
2001-08-20,8.71,,87.41,22.91,27.43
2001-08-21,8.61,,85.56,22.21,26.88
2001-08-22,8.75,,87.29,22.16,27.44
2001-08-23,8.56,,86.49,21.6,27.1
2001-08-24,8.92,,89.84,22.67,28.46
2001-08-27,9.09,,89.73,22.77,27.97
2001-08-28,8.84,,88.12,22.19,27.04
2001-08-29,8.57,,87.44,22.01,27.0
2001-08-30,8.57,,84.27,20.81,25.65
2001-08-31,8.91,,83.93,20.85,25.33
2001-09-04,8.77,,85.22,20.5,23.38
2001-09-05,8.91,,84.26,21.1,22.91
2001-09-06,8.52,,82.29,20.47,20.88
2001-09-07,8.3,,81.11,20.24,21.17
2001-09-10,8.35,,81.0,21.04,21.76
2001-09-17,8.17,,78.38,19.33,19.71
2001-09-18,7.82,,80.95,19.85,19.96
2001-09-19,8.18,,80.61,19.68,19.37
2001-09-20,7.54,,78.43,18.55,19.6
2001-09-21,7.56,,75.99,18.16,19.33
2001-09-24,7.91,,79.6,19.0,20.49
2001-09-25,7.47,,79.31,18.74,21.02
2001-09-26,7.28,,76.66,18.37,19.94
2001-09-27,7.45,,75.57,18.25,20.47
2001-09-28,7.45,,77.02,18.7,20.47
2001-10-01,7.47,,77.85,18.92,19.29
2001-10-02,7.23,,78.74,19.38,19.75
2001-10-03,7.2,,81.41,20.55,19.29
2001-10-04,7.63,,81.71,20.62,18.08
2001-10-05,7.76,,82.31,21.09,16.56
2001-10-08,7.79,,82.71,21.21,17.75
2001-10-09,7.69,,81.57,19.94,17.59
2001-10-10,8.08,,81.66,20.28,19.33
2001-10-11,8.53,,83.46,20.58,21.39
2001-10-12,8.66,,84.67,20.6,21.31
2001-10-15,8.65,,85.65,21.21,21.76
2001-10-16,8.66,,85.52,21.36,21.46
2001-10-17,8.17,,86.4,20.47,20.08
2001-10-18,8.65,,85.03,20.74,20.4
2001-10-19,8.79,,86.19,21.16,20.79
2001-10-22,9.14,,88.38,21.98,20.81
2001-10-23,8.72,,88.85,22.08,21.25
2001-10-24,9.11,,91.16,22.41,22.92
2001-10-25,9.22,,92.92,22.86,24.05
2001-10-26,8.97,,93.34,22.73,23.79
2001-10-29,8.47,,91.21,21.79,22.52
2001-10-30,8.46,,91.23,21.51,20.96
2001-10-31,8.44,,90.74,21.25,21.15
2001-11-01,8.93,,92.27,22.6,22.23
2001-11-02,8.92,,91.95,22.43,23.04
2001-11-05,9.16,,92.34,23.12,22.85
2001-11-06,9.4,,95.4,23.67,23.56
2001-11-07,9.41,,95.72,23.48,23.72
2001-11-08,8.99,,95.68,23.54,24.23
2001-11-09,8.99,,95.91,23.83,23.86
2001-11-12,9.01,,96.57,24.04,24.21
2001-11-13,9.31,,98.11,24.81,24.78
2001-11-14,9.42,,96.14,24.1,25.0
2001-11-15,9.35,,96.47,24.16,25.38
2001-11-16,9.12,,96.26,24.02,25.86
2001-11-19,9.61,,96.68,24.31,26.89
2001-11-20,9.39,,97.05,23.9,25.49
2001-11-21,9.46,,96.13,23.4,25.74
2001-11-23,9.53,,96.98,23.64,26.39
2001-11-26,10.27,,97.8,23.8,26.0
2001-11-27,10.09,,96.01,23.29,25.84
2001-11-28,9.87,,94.29,22.95,24.66
2001-11-29,9.81,,96.2,23.69,25.15
2001-11-30,10.24,,97.18,23.46,25.28
2001-12-03,10.12,,95.95,23.67,24.66
2001-12-04,10.76,,98.06,24.12,25.79
2001-12-05,11.42,,102.06,24.88,26.69
2001-12-06,10.95,,101.0,25.08,25.85
2001-12-07,10.83,,101.22,24.78,24.53
2001-12-10,10.83,,100.6,24.5,24.55
2001-12-11,10.47,,102.15,24.6,24.77
2001-12-12,10.33,,103.58,24.83,24.83
2001-12-13,10.09,,101.1,24.21,23.68
2001-12-14,9.8,,101.81,24.64,24.04
2001-12-17,9.91,,102.01,25.2,23.04
2001-12-18,10.1,,102.74,25.31,23.07
2001-12-19,10.39,,104.16,25.39,22.51
2001-12-20,9.93,,103.16,24.39,21.34
2001-12-21,10.09,,102.57,24.68,21.52
2001-12-24,10.27,,102.11,24.58,21.58
2001-12-26,10.33,,102.9,24.73,21.79
2001-12-27,10.61,,103.83,24.79,22.47
2001-12-28,10.78,,103.32,24.8,22.3
2001-12-31,10.52,,101.69,24.21,21.74
2002-01-02,11.2,,102.15,24.5,22.41
2002-01-03,11.33,,103.96,25.3,22.38
2002-01-04,11.38,,105.59,25.18,21.7
2002-01-07,11.01,,104.29,25.05,20.32
2002-01-08,10.87,,104.84,25.35,20.75
2002-01-09,10.4,,104.66,25.11,19.89
2002-01-10,10.2,,102.69,25.31,20.1
2002-01-11,10.12,,101.15,25.07,20.02
2002-01-14,10.16,,99.25,25.02,20.3
2002-01-15,10.43,,99.92,25.41,20.04
2002-01-16,9.99,,98.7,24.8,19.59
2002-01-17,10.8,,100.8,25.53,20.35
2002-01-18,10.65,,96.05,24.15,19.35
2002-01-22,10.49,,92.9,23.55,17.82
2002-01-23,11.06,,90.71,23.29,18.74
2002-01-24,11.15,,91.4,23.6,18.82
2002-01-25,11.17,,91.87,23.31,19.82
2002-01-28,11.18,,90.92,23.32,19.54
2002-01-29,11.09,,86.59,22.77,18.59
2002-01-30,11.58,,88.74,22.96,19.24
2002-01-31,11.88,,90.71,23.28,18.96
2002-02-01,11.73,,90.8,22.9,
2002-02-04,12.18,,89.79,22.33,17.56
2002-02-05,12.23,,89.37,22.34,17.14
2002-02-06,11.86,,89.76,22.07,17.48
2002-02-07,11.68,,87.47,21.85,16.84
2002-02-08,11.55,,88.38,22.16,16.13
2002-02-11,12.0,,90.4,22.34,17.77
2002-02-12,11.88,,89.71,21.97,17.44
2002-02-13,12.02,,90.98,22.59,18.04
2002-02-14,11.82,,90.83,22.54,17.24
2002-02-15,11.49,,86.62,22.01,16.1
2002-02-19,10.87,,85.28,21.53,16.07
2002-02-20,11.12,,83.6,21.89,15.46
2002-02-21,10.33,,81.14,21.21,13.99
2002-02-22,10.93,,82.88,21.19,14.08
2002-02-25,11.44,,82.75,21.59,15.46
2002-02-26,11.38,,81.78,21.39,14.97
2002-02-27,10.55,,82.36,21.33,14.45
2002-02-28,10.43,,82.6,21.32,14.31
2002-03-01,11.27,,86.73,22.42,15.49
2002-03-04,11.67,,89.15,23.13,16.73
2002-03-05,11.31,,88.96,23.05,16.73
2002-03-06,11.57,,89.49,23.25,17.2
2002-03-07,11.72,,87.31,22.92,17.84
2002-03-08,11.85,,88.47,23.37,18.86
2002-03-11,12.04,,88.59,23.51,18.79
2002-03-12,11.88,,91.34,22.85,18.33
2002-03-13,11.77,,90.23,22.69,17.64
2002-03-14,11.74,,89.74,22.37,17.4
2002-03-15,11.99,,89.9,22.83,18.08
2002-03-18,11.89,,89.53,22.71,18.82
2002-03-19,11.94,,90.49,22.74,18.53
2002-03-20,11.98,,88.81,21.96,17.31
2002-03-21,11.66,,89.89,22.42,17.98
2002-03-22,11.58,,88.9,22.09,17.42
2002-03-25,11.22,,87.18,21.64,16.99
2002-03-26,11.27,,86.62,21.59,17.16
2002-03-27,11.28,,87.04,21.72,16.3
2002-03-28,11.38,,87.55,22.04,16.2
2002-04-01,11.75,,86.59,22.06,16.94
2002-04-02,11.57,,84.98,20.93,16.04
2002-04-03,11.41,,84.15,20.58,16.2
2002-04-04,11.97,,84.89,20.63,15.76
2002-04-05,11.89,,81.87,20.41,15.46
2002-04-08,11.8,,73.58,20.91,15.55
2002-04-09,11.58,,73.86,20.05,15.07
2002-04-10,11.85,,74.93,20.57,15.2
2002-04-11,11.95,,70.87,20.02,14.91
2002-04-12,12.04,,72.06,20.44,15.37
2002-04-15,12.01,,71.85,20.35,15.58
2002-04-16,12.37,,72.57,21.12,17.06
2002-04-17,12.55,,71.4,20.69,17.13
2002-04-18,12.21,,74.88,20.6,16.53
2002-04-19,12.0,,74.92,20.9,16.04
2002-04-22,11.79,,74.02,20.31,15.08
2002-04-23,11.65,,73.52,19.73,13.88
2002-04-24,11.42,,72.82,19.37,14.33
2002-04-25,11.59,,73.0,19.63,13.95
2002-04-26,11.06,,71.31,18.82,13.19
2002-04-29,11.51,,70.62,19.09,12.58
2002-04-30,11.66,,70.51,19.1,12.98
